Timestamp,Temperatura,Umidità
2023-05-27 13:23:29,18.4°,53.2%
2023-05-27 13:23:30,18.4°,52.8%
2023-05-27 13:23:31,18.4°,53.1%
2023-05-27 13:23:32,18.5°,53.0%
2023-05-27 13:23:33,18.4°,53.1%
2023-05-27 13:23:34,18.5°,52.6%
2023-05-27 13:23:35,18.5°,52.8%
2023-05-27 13:23:36,18.5°,52.9%
2023-05-27 13:23:37,18.6°,53.0%
2023-05-27 13:23:38,18.5°,52.7%
2023-05-27 13:23:39,18.6°,53.1%
2023-05-27 13:23:40,18.7°,52.7%
2023-05-27 13:23:41,18.7°,52.7%
2023-05-27 13:23:42,18.6°,52.5%
2023-05-27 13:23:43,18.7°,52.9%
2023-05-27 13:23:44,18.8°,52.6%
2023-05-27 13:23:45,18.9°,53.2%
2023-05-27 13:23:46,18.8°,52.7%
2023-05-27 13:23:47,18.9°,53.4%
2023-05-27 13:23:48,18.8°,53.1%
2023-05-27 13:23:49,18.8°,52.9%
2023-05-27 13:23:50,18.9°,52.6%
2023-05-27 13:23:51,19.0°,52.7%
2023-05-27 13:23:52,18.9°,52.9%
2023-05-27 13:23:53,19.1°,53.4%
2023-05-27 13:23:54,19.0°,53.0%
2023-05-27 13:23:55,19.0°,53.4%
2023-05-27 13:23:56,18.9°,53.4%
2023-05-27 13:23:57,19.1°,53.4%
2023-05-27 13:23:58,18.9°,53.5%
2023-05-27 13:23:59,18.8°,53.4%
2023-05-27 13:24:00,18.9°,52.9%
2023-05-27 13:24:01,18.8°,52.5%
2023-05-27 13:24:02,19.0°,53.3%
2023-05-27 13:24:03,18.8°,52.7%
2023-05-27 13:24:04,19.0°,53.3%
2023-05-27 13:24:05,19.2°,53.3%
2023-05-27 13:24:06,19.2°,52.8%
2023-05-27 13:24:07,19.1°,52.9%
2023-05-27 13:24:08,19.2°,52.7%
2023-05-27 13:24:09,19.2°,53.4%
2023-05-27 13:24:10,19.3°,52.6%
2023-05-27 13:24:11,19.4°,53.3%
2023-05-27 13:24:12,19.4°,53.3%
2023-05-27 13:24:13,19.5°,53.2%
2023-05-27 13:24:14,19.4°,53.4%
2023-05-27 13:24:15,19.5°,52.6%
2023-05-27 13:24:16,19.5°,52.8%
2023-05-27 13:24:17,19.6°,52.5%
2023-05-27 13:24:18,19.4°,53.3%
2023-05-27 13:24:19,19.4°,52.7%
2023-05-27 13:24:20,19.5°,53.1%
2023-05-27 13:24:21,19.4°,53.1%
2023-05-27 13:24:22,19.3°,52.5%
2023-05-27 13:24:23,19.4°,53.5%
2023-05-27 13:24:24,19.5°,53.4%
2023-05-27 13:24:25,19.5°,52.9%
2023-05-27 13:24:26,19.3°,52.9%
2023-05-27 13:24:27,19.3°,52.7%
2023-05-27 13:24:28,19.5°,53.1%
2023-05-27 13:24:29,19.6°,53.4%
2023-05-27 13:24:30,19.4°,52.6%
2023-05-27 13:24:31,19.3°,53.0%
2023-05-27 13:24:32,19.2°,52.8%
2023-05-27 13:24:33,19.1°,52.7%
2023-05-27 13:24:34,19.1°,53.0%
2023-05-27 13:24:35,19.1°,52.7%
2023-05-27 13:24:36,19.2°,53.1%
2023-05-27 13:24:38,19.2°,52.5%
2023-05-27 13:24:39,19.2°,53.1%
2023-05-27 13:24:40,19.2°,53.1%
2023-05-27 13:24:41,19.1°,52.7%
2023-05-27 13:24:42,19.1°,52.8%
2023-05-27 13:24:43,19.2°,53.0%
2023-05-27 13:24:44,19.2°,53.1%
2023-05-27 13:24:45,19.0°,53.0%
2023-05-27 13:24:46,19.1°,52.5%
2023-05-27 13:24:47,19.0°,53.1%
2023-05-27 13:24:48,19.0°,52.9%
2023-05-27 13:24:49,18.9°,53.3%
2023-05-27 13:24:50,19.0°,52.8%
2023-05-27 13:24:51,18.8°,53.2%
2023-05-27 13:24:52,18.9°,53.2%
2023-05-27 13:24:53,18.9°,52.9%
2023-05-27 13:24:54,19.0°,53.1%
2023-05-27 13:24:55,18.9°,52.8%
2023-05-27 13:24:56,19.0°,52.5%
2023-05-27 13:24:57,18.8°,53.4%
2023-05-27 13:24:58,18.9°,53.3%
2023-05-27 13:24:59,18.8°,52.7%
2023-05-27 13:25:00,18.8°,53.2%
2023-05-27 13:25:01,18.7°,52.6%
2023-05-27 13:25:02,18.5°,53.2%
2023-05-27 13:25:03,18.6°,53.1%
2023-05-27 13:25:04,18.7°,53.2%
2023-05-27 13:25:05,18.8°,53.5%
2023-05-27 13:25:06,18.9°,52.8%
2023-05-27 13:25:07,19.0°,53.1%
2023-05-27 13:25:08,18.9°,53.2%
2023-05-27 13:25:09,19.0°,53.0%
2023-05-27 13:25:10,18.9°,53.2%
2023-05-27 13:25:11,19.1°,53.3%
2023-05-27 13:25:12,19.1°,53.3%
2023-05-27 13:25:13,19.2°,53.3%
2023-05-27 13:25:14,19.3°,52.9%
2023-05-27 13:25:15,19.2°,53.2%
2023-05-27 13:25:16,19.3°,52.7%
2023-05-27 13:25:17,19.2°,53.5%
2023-05-27 13:25:18,19.0°,53.2%
2023-05-27 13:25:19,18.9°,52.5%
2023-05-27 13:25:20,18.8°,52.5%
2023-05-27 13:25:21,18.7°,53.2%
2023-05-27 13:25:22,18.9°,53.2%
2023-05-27 13:25:23,18.8°,53.2%
2023-05-27 13:25:24,18.7°,53.1%
2023-05-27 13:25:25,18.5°,52.7%
2023-05-27 13:25:26,18.5°,53.2%
2023-05-27 13:25:27,18.4°,52.8%
2023-05-27 13:25:28,18.3°,53.4%
2023-05-27 13:25:29,18.1°,52.8%
2023-05-27 13:25:30,18.2°,52.7%
2023-05-27 13:25:31,18.3°,53.3%
2023-05-27 13:25:32,18.3°,52.8%
2023-05-27 13:25:33,18.2°,52.9%
2023-05-27 13:25:34,18.4°,52.6%
2023-05-27 13:25:35,18.4°,53.0%
2023-05-27 13:25:36,18.6°,52.7%
2023-05-27 13:25:37,18.7°,53.2%
2023-05-27 13:25:38,18.6°,52.8%
2023-05-27 13:25:39,18.4°,52.7%
2023-05-27 13:25:40,18.4°,53.2%
2023-05-27 13:25:41,18.3°,52.6%
2023-05-27 13:25:42,18.4°,53.1%
2023-05-27 13:25:43,18.3°,52.9%
2023-05-27 13:25:44,18.4°,52.7%
2023-05-27 13:25:45,18.5°,53.5%
2023-05-27 13:25:46,18.5°,53.4%
2023-05-27 13:25:47,18.6°,52.6%
2023-05-27 13:25:48,18.4°,53.0%
2023-05-27 13:25:49,18.5°,53.0%
2023-05-27 13:25:50,18.4°,52.9%
2023-05-27 13:25:51,18.4°,52.9%
2023-05-27 13:25:52,18.3°,53.3%
2023-05-27 13:25:53,18.3°,52.8%
2023-05-27 13:25:54,18.4°,52.8%
2023-05-27 13:25:55,18.3°,53.0%
2023-05-27 13:25:56,18.3°,52.6%
2023-05-27 13:25:57,18.1°,53.4%
2023-05-27 13:25:58,18.0°,52.9%
2023-05-27 13:25:59,18.0°,53.2%
2023-05-27 13:26:00,18.1°,52.8%
2023-05-27 13:26:01,18.2°,52.5%
2023-05-27 13:26:02,18.3°,53.5%
2023-05-27 13:26:03,18.1°,53.3%
2023-05-27 13:26:04,18.1°,53.4%
2023-05-27 13:26:05,18.0°,53.2%
2023-05-27 13:26:06,18.0°,52.9%
2023-05-27 13:26:07,18.0°,52.9%
2023-05-27 13:26:08,18.0°,52.8%
2023-05-27 13:26:09,18.1°,52.7%
2023-05-27 13:26:10,18.0°,52.9%
2023-05-27 13:26:11,17.8°,52.9%
2023-05-27 13:26:12,17.7°,52.5%
2023-05-27 13:26:13,17.9°,53.1%
2023-05-27 13:26:14,18.0°,53.4%
2023-05-27 13:26:15,17.9°,52.9%
2023-05-27 13:26:16,17.9°,52.7%
2023-05-27 13:26:17,17.7°,53.4%
2023-05-27 13:26:18,17.5°,52.5%
2023-05-27 13:26:19,17.5°,53.2%
2023-05-27 13:26:20,17.4°,53.3%
2023-05-27 13:26:21,17.2°,53.3%
2023-05-27 13:26:22,17.3°,53.4%
2023-05-27 13:26:23,17.1°,53.3%
2023-05-27 13:26:24,17.1°,52.6%
2023-05-27 13:26:26,17.3°,52.6%
2023-05-27 13:26:27,17.3°,53.2%
2023-05-27 13:26:28,17.3°,52.8%
2023-05-27 13:26:29,17.3°,53.2%
2023-05-27 13:26:30,17.3°,53.1%
2023-05-27 13:26:31,17.4°,53.1%
2023-05-27 13:26:32,17.5°,53.0%
2023-05-27 13:26:33,17.7°,52.9%
2023-05-27 13:26:34,17.6°,52.5%
2023-05-27 13:26:35,17.8°,53.0%
2023-05-27 13:26:36,17.8°,52.8%
2023-05-27 13:26:37,17.7°,52.6%
2023-05-27 13:26:38,17.6°,52.7%
2023-05-27 13:26:39,17.7°,53.3%
2023-05-27 13:26:40,17.8°,52.9%
2023-05-27 13:26:41,17.7°,52.8%
2023-05-27 13:26:42,17.8°,52.7%
2023-05-27 13:26:43,17.9°,52.6%
2023-05-27 13:26:44,17.8°,52.5%
2023-05-27 13:26:45,17.7°,52.6%
2023-05-27 13:26:46,17.7°,53.4%
2023-05-27 13:26:47,17.8°,52.8%
2023-05-27 13:26:48,17.8°,53.0%
2023-05-27 13:26:49,17.9°,52.7%
2023-05-27 13:26:50,17.7°,52.7%
2023-05-27 13:26:51,17.7°,52.6%
2023-05-27 13:26:52,17.7°,52.6%
2023-05-27 13:26:53,17.7°,53.3%
2023-05-27 13:26:54,17.7°,53.1%
2023-05-27 13:26:55,17.8°,53.0%
2023-05-27 13:26:56,17.8°,53.3%
2023-05-27 13:26:57,17.7°,52.9%
2023-05-27 13:26:58,17.8°,53.3%
2023-05-27 13:26:59,17.9°,52.7%
2023-05-27 13:27:00,17.8°,53.2%
2023-05-27 13:27:01,18.0°,53.3%
2023-05-27 13:27:02,18.1°,52.7%
2023-05-27 13:27:03,18.3°,53.2%
2023-05-27 13:27:04,18.5°,52.8%
2023-05-27 13:27:05,18.5°,52.9%
2023-05-27 13:27:06,18.6°,52.6%
2023-05-27 13:27:07,18.7°,52.6%
2023-05-27 13:27:08,18.9°,52.7%
2023-05-27 13:27:09,19.0°,53.2%
2023-05-27 13:27:10,18.9°,53.4%
2023-05-27 13:27:11,19.1°,52.7%
2023-05-27 13:27:12,19.2°,53.5%
2023-05-27 13:27:13,19.4°,53.1%
2023-05-27 13:27:14,19.4°,53.5%
2023-05-27 13:27:15,19.2°,52.8%
2023-05-27 13:27:16,19.3°,53.3%
2023-05-27 13:27:17,19.3°,53.1%
2023-05-27 13:27:18,19.1°,52.6%
2023-05-27 13:27:19,19.1°,52.6%
2023-05-27 13:27:20,19.0°,52.9%
2023-05-27 13:27:21,19.0°,53.5%
2023-05-27 13:27:22,19.0°,52.9%
2023-05-27 13:27:23,19.1°,53.4%
2023-05-27 13:27:24,19.3°,53.0%
2023-05-27 13:27:25,19.5°,53.4%
2023-05-27 13:27:26,19.7°,52.8%
2023-05-27 13:27:27,19.5°,53.0%
2023-05-27 13:27:28,19.6°,53.2%
2023-05-27 13:27:29,19.4°,52.6%
2023-05-27 13:27:30,19.6°,53.4%
2023-05-27 13:27:31,19.5°,53.2%
2023-05-27 13:27:32,19.4°,53.0%
2023-05-27 13:27:33,19.3°,52.5%
2023-05-27 13:27:34,19.4°,52.7%
2023-05-27 13:27:35,19.5°,53.3%
2023-05-27 13:27:36,19.7°,52.9%
2023-05-27 13:27:37,19.9°,53.4%
2023-05-27 13:27:38,19.8°,53.3%
2023-05-27 13:27:39,19.9°,53.3%
2023-05-27 13:27:40,19.8°,52.5%
2023-05-27 13:27:41,19.7°,53.0%
2023-05-27 13:27:42,19.8°,53.0%
2023-05-27 13:27:43,19.9°,53.3%
2023-05-27 13:27:44,20.1°,53.1%
2023-05-27 13:27:45,20.0°,52.5%
2023-05-27 13:27:46,19.9°,52.6%
2023-05-27 13:27:47,19.9°,53.1%
2023-05-27 13:27:48,20.0°,52.9%
2023-05-27 13:27:49,20.2°,53.0%
2023-05-27 13:27:50,20.3°,53.5%
2023-05-27 13:27:51,20.5°,52.9%
2023-05-27 13:27:52,20.4°,53.1%
2023-05-27 13:27:53,20.6°,53.3%
2023-05-27 13:27:54,20.7°,53.0%
2023-05-27 13:27:55,20.7°,53.0%
2023-05-27 13:27:56,20.7°,53.5%
2023-05-27 13:27:57,20.9°,53.3%
2023-05-27 13:27:58,20.9°,53.1%
2023-05-27 13:27:59,21.1°,52.7%
2023-05-27 13:28:00,21.0°,52.8%
2023-05-27 13:28:01,21.1°,53.0%
2023-05-27 13:28:02,21.1°,52.9%
2023-05-27 13:28:03,21.0°,53.4%
2023-05-27 13:28:04,20.8°,52.8%
2023-05-27 13:28:05,20.8°,53.1%
2023-05-27 13:28:06,21.0°,52.5%
2023-05-27 13:28:07,20.8°,53.1%
2023-05-27 13:28:08,20.7°,52.6%
2023-05-27 13:28:09,20.6°,53.5%
2023-05-27 13:28:10,20.7°,52.6%
2023-05-27 13:28:11,20.7°,53.2%
2023-05-27 13:28:12,20.6°,52.6%
2023-05-27 13:28:14,20.6°,53.0%
2023-05-27 13:28:15,20.7°,53.4%
2023-05-27 13:28:16,20.5°,53.5%
2023-05-27 13:28:17,20.5°,52.8%
2023-05-27 13:28:18,20.5°,53.2%
2023-05-27 13:28:19,20.7°,53.2%
2023-05-27 13:28:20,20.6°,52.6%
2023-05-27 13:28:21,20.5°,53.5%
2023-05-27 13:28:22,20.5°,52.6%
2023-05-27 13:28:23,20.6°,52.8%
2023-05-27 13:28:24,20.5°,52.5%
2023-05-27 13:28:25,20.4°,52.9%
2023-05-27 13:28:26,20.3°,53.0%
2023-05-27 13:28:27,20.1°,53.1%
2023-05-27 13:28:28,20.1°,52.9%
2023-05-27 13:28:29,20.1°,52.5%
2023-05-27 13:28:30,20.2°,52.7%
2023-05-27 13:28:31,20.4°,52.6%
2023-05-27 13:28:32,20.3°,53.3%
2023-05-27 13:28:33,20.3°,53.3%
2023-05-27 13:28:34,20.3°,53.2%
2023-05-27 13:28:35,20.2°,53.0%
2023-05-27 13:28:36,20.3°,53.1%
2023-05-27 13:28:37,20.3°,52.6%
2023-05-27 13:28:38,20.5°,52.8%
2023-05-27 13:28:39,20.4°,53.3%
2023-05-27 13:28:40,20.5°,52.5%
2023-05-27 13:28:41,20.3°,52.6%
2023-05-27 13:28:42,20.1°,52.6%
2023-05-27 13:28:43,20.0°,53.0%
2023-05-27 13:28:44,20.1°,53.5%
2023-05-27 13:28:45,20.0°,52.8%
2023-05-27 13:28:46,19.9°,52.8%
2023-05-27 13:28:47,19.8°,52.7%
2023-05-27 13:28:48,19.6°,52.8%
2023-05-27 13:28:49,19.8°,53.0%
2023-05-27 13:28:50,19.7°,53.0%
2023-05-27 13:28:51,19.7°,52.8%
2023-05-27 13:28:52,19.8°,53.4%
2023-05-27 13:28:53,19.8°,52.7%
2023-05-27 13:28:54,19.9°,52.8%
2023-05-27 13:28:55,19.7°,53.2%
2023-05-27 13:28:56,19.5°,52.9%
2023-05-27 13:28:57,19.3°,53.0%
2023-05-27 13:28:58,19.4°,53.4%
2023-05-27 13:28:59,19.2°,52.9%
2023-05-27 13:29:00,19.1°,53.3%
2023-05-27 13:29:01,19.1°,52.6%
2023-05-27 13:29:02,19.0°,52.5%
2023-05-27 13:29:03,19.1°,53.1%
2023-05-27 13:29:04,19.0°,53.3%
2023-05-27 13:29:05,19.1°,53.1%
2023-05-27 13:29:06,19.1°,53.0%
2023-05-27 13:29:07,19.1°,53.2%
2023-05-27 13:29:08,19.1°,53.2%
2023-05-27 13:29:09,19.2°,52.5%
2023-05-27 13:29:10,19.2°,52.8%
2023-05-27 13:29:11,19.0°,53.5%
2023-05-27 13:29:12,18.8°,52.9%
2023-05-27 13:29:13,18.7°,52.6%
2023-05-27 13:29:14,18.6°,52.6%
2023-05-27 13:29:15,18.4°,53.2%
2023-05-27 13:29:16,18.2°,53.3%
2023-05-27 13:29:17,18.2°,53.1%
2023-05-27 13:29:18,18.1°,53.2%
2023-05-27 13:29:19,18.3°,53.1%
2023-05-27 13:29:20,18.1°,52.6%
2023-05-27 13:29:21,17.9°,52.6%
2023-05-27 13:29:22,18.0°,52.7%
2023-05-27 13:29:23,17.9°,52.7%
2023-05-27 13:29:24,18.0°,53.1%
2023-05-27 13:29:25,18.2°,53.2%
2023-05-27 13:29:26,18.1°,53.4%
2023-05-27 13:29:27,18.0°,52.5%
2023-05-27 13:29:28,17.8°,52.8%
2023-05-27 13:29:29,17.8°,53.2%
2023-05-27 13:29:30,17.7°,53.2%
2023-05-27 13:29:31,17.8°,52.8%
2023-05-27 13:29:32,17.8°,52.8%
2023-05-27 13:29:33,17.7°,53.2%
2023-05-27 13:29:34,17.8°,52.7%
2023-05-27 13:29:35,17.9°,53.4%
2023-05-27 13:29:36,18.0°,53.2%
2023-05-27 13:29:37,17.8°,53.0%
2023-05-27 13:29:38,17.9°,53.0%
2023-05-27 13:29:39,18.0°,53.0%
2023-05-27 13:29:40,18.0°,52.7%
2023-05-27 13:29:41,17.9°,52.9%
2023-05-27 13:29:42,18.0°,53.2%
2023-05-27 13:29:43,18.2°,52.5%
2023-05-27 13:29:44,18.2°,52.6%
2023-05-27 13:29:45,18.3°,53.4%
2023-05-27 13:29:46,18.4°,53.4%
2023-05-27 13:29:47,18.4°,52.7%
2023-05-27 13:29:48,18.3°,52.5%
2023-05-27 13:29:49,18.3°,52.5%
2023-05-27 13:29:50,18.4°,52.8%
2023-05-27 13:29:51,18.3°,52.6%
2023-05-27 13:29:52,18.2°,53.1%
2023-05-27 13:29:53,18.1°,53.1%
2023-05-27 13:29:54,18.2°,52.9%
2023-05-27 13:29:55,18.4°,53.2%
2023-05-27 13:29:56,18.3°,52.7%
2023-05-27 13:29:57,18.3°,53.1%
2023-05-27 13:29:58,18.2°,53.0%
2023-05-27 13:29:59,18.3°,52.8%
2023-05-27 13:30:00,18.3°,53.5%
2023-05-27 13:30:01,18.3°,53.2%
2023-05-27 13:30:02,18.5°,53.1%
2023-05-27 13:30:03,18.3°,53.1%
2023-05-27 13:30:04,18.1°,53.1%
2023-05-27 13:30:06,18.1°,53.3%
2023-05-27 13:30:07,18.1°,53.3%
2023-05-27 13:30:08,18.0°,52.8%
2023-05-27 13:30:09,18.1°,53.0%
2023-05-27 13:30:10,18.0°,52.8%
2023-05-27 13:30:11,18.2°,53.5%
2023-05-27 13:30:12,18.1°,52.7%
2023-05-27 13:30:13,17.9°,52.8%
2023-05-27 13:30:14,18.0°,52.9%
2023-05-27 13:30:15,17.8°,52.8%
2023-05-27 13:30:16,17.6°,53.3%
2023-05-27 13:30:17,17.4°,52.8%
2023-05-27 13:30:18,17.4°,52.8%
2023-05-27 13:30:19,17.2°,52.8%
2023-05-27 13:30:20,17.3°,53.0%
2023-05-27 13:30:21,17.4°,52.6%
2023-05-27 13:30:22,17.4°,53.2%
2023-05-27 13:30:23,17.5°,52.9%
2023-05-27 13:30:24,17.7°,52.8%
2023-05-27 13:30:25,17.7°,52.7%
2023-05-27 13:30:26,17.7°,53.2%
2023-05-27 13:30:27,17.7°,52.5%
2023-05-27 13:30:28,17.9°,53.5%
2023-05-27 13:30:29,18.0°,53.2%
2023-05-27 13:30:30,18.1°,53.2%
2023-05-27 13:30:31,18.1°,53.2%
2023-05-27 13:30:32,18.2°,53.5%
2023-05-27 13:30:33,18.1°,53.4%
2023-05-27 13:30:34,18.1°,53.1%
2023-05-27 13:30:35,18.2°,53.1%
2023-05-27 13:30:36,18.2°,53.4%
2023-05-27 13:30:37,18.1°,53.4%
2023-05-27 13:30:38,18.0°,52.5%
2023-05-27 13:30:39,17.9°,52.8%
2023-05-27 13:30:40,17.9°,52.7%
2023-05-27 13:30:41,17.7°,53.4%
2023-05-27 13:30:42,17.7°,52.9%
2023-05-27 13:30:43,17.5°,53.2%
2023-05-27 13:30:44,17.4°,53.0%
2023-05-27 13:30:45,17.2°,53.5%
2023-05-27 13:30:46,17.2°,53.3%
2023-05-27 13:30:47,17.2°,53.3%
2023-05-27 13:30:48,17.3°,52.8%
2023-05-27 13:30:49,17.2°,52.5%
2023-05-27 13:30:50,17.3°,52.6%
2023-05-27 13:30:51,17.2°,53.4%
2023-05-27 13:30:52,17.1°,52.7%
2023-05-27 13:30:53,16.9°,52.5%
2023-05-27 13:30:54,17.0°,53.5%
2023-05-27 13:30:55,17.1°,53.2%
2023-05-27 13:30:56,17.3°,53.0%
2023-05-27 13:30:57,17.2°,52.9%
2023-05-27 13:30:58,17.1°,53.2%
2023-05-27 13:30:59,17.3°,53.4%
2023-05-27 13:31:00,17.4°,53.0%
2023-05-27 13:31:01,17.2°,52.8%
2023-05-27 13:31:02,17.3°,52.9%
2023-05-27 13:31:03,17.3°,53.4%
2023-05-27 13:31:04,17.4°,52.9%
2023-05-27 13:31:05,17.4°,52.6%
2023-05-27 13:31:06,17.6°,53.1%
2023-05-27 13:31:07,17.7°,53.5%
2023-05-27 13:31:08,17.6°,52.9%
2023-05-27 13:31:09,17.7°,53.3%
2023-05-27 13:31:10,17.6°,53.1%
2023-05-27 13:31:11,17.6°,52.8%
2023-05-27 13:31:12,17.8°,53.0%
2023-05-27 13:31:13,17.9°,52.7%
2023-05-27 13:31:14,17.8°,53.0%
2023-05-27 13:31:15,17.9°,52.8%
2023-05-27 13:31:16,17.9°,52.9%
2023-05-27 13:31:17,18.0°,53.5%
2023-05-27 13:31:18,18.1°,52.6%
2023-05-27 13:31:19,17.9°,52.5%
2023-05-27 13:31:20,17.9°,52.7%
2023-05-27 13:31:21,18.0°,52.6%
2023-05-27 13:31:22,17.9°,53.0%
2023-05-27 13:31:23,17.9°,52.7%
2023-05-27 13:31:24,18.0°,53.1%
2023-05-27 13:31:25,17.9°,52.7%
2023-05-27 13:31:26,17.9°,52.6%
2023-05-27 13:31:27,17.9°,53.3%
2023-05-27 13:31:28,17.9°,52.5%
2023-05-27 13:31:29,18.0°,53.5%
2023-05-27 13:31:30,18.0°,53.1%
2023-05-27 13:31:31,17.8°,53.2%
2023-05-27 13:31:32,17.9°,52.7%
2023-05-27 13:31:33,18.0°,53.2%
2023-05-27 13:31:34,18.2°,52.6%
2023-05-27 13:31:35,18.4°,53.0%
2023-05-27 13:31:36,18.2°,53.2%
2023-05-27 13:31:37,18.3°,52.6%
2023-05-27 13:31:38,18.5°,52.6%
2023-05-27 13:31:39,18.6°,52.8%
2023-05-27 13:31:40,18.5°,53.2%
2023-05-27 13:31:41,18.5°,53.5%
2023-05-27 13:31:42,18.7°,53.5%
2023-05-27 13:31:43,18.8°,53.0%
2023-05-27 13:31:44,18.8°,53.4%
2023-05-27 13:31:45,18.6°,53.3%
2023-05-27 13:31:46,18.8°,53.3%
2023-05-27 13:31:47,18.6°,53.4%
2023-05-27 13:31:48,18.6°,52.7%
2023-05-27 13:31:49,18.5°,53.3%
2023-05-27 13:31:50,18.6°,53.5%
2023-05-27 13:31:51,18.7°,53.4%
2023-05-27 13:31:52,18.6°,53.4%
2023-05-27 13:31:53,18.5°,53.3%
2023-05-27 13:31:54,18.5°,53.4%
2023-05-27 13:31:55,18.5°,52.8%
2023-05-27 13:31:56,18.3°,52.9%
2023-05-27 13:31:57,18.2°,52.8%
2023-05-27 13:31:58,18.2°,53.1%
2023-05-27 13:32:00,18.4°,53.1%
2023-05-27 13:32:01,18.2°,52.6%
2023-05-27 13:32:02,18.3°,53.0%
2023-05-27 13:32:03,18.2°,52.8%
2023-05-27 13:32:04,18.0°,52.6%
2023-05-27 13:32:05,18.1°,52.9%
2023-05-27 13:32:06,17.9°,53.1%
2023-05-27 13:32:07,18.1°,53.1%
2023-05-27 13:32:08,18.2°,53.2%
2023-05-27 13:32:09,18.1°,52.7%
2023-05-27 13:32:10,17.9°,52.6%
2023-05-27 13:32:11,18.1°,53.3%
2023-05-27 13:32:12,18.0°,52.6%
2023-05-27 13:32:13,18.0°,52.6%
2023-05-27 13:32:14,18.1°,53.0%
2023-05-27 13:32:15,18.2°,53.2%
2023-05-27 13:32:16,18.3°,53.0%
2023-05-27 13:32:17,18.4°,52.6%
2023-05-27 13:32:18,18.5°,53.2%
2023-05-27 13:32:19,18.6°,53.0%
2023-05-27 13:32:20,18.7°,52.6%
2023-05-27 13:32:21,18.6°,52.6%
2023-05-27 13:32:22,18.6°,53.3%
2023-05-27 13:32:23,18.6°,52.7%
2023-05-27 13:32:24,18.6°,52.9%
2023-05-27 13:32:25,18.6°,53.5%
2023-05-27 13:32:26,18.6°,52.8%
2023-05-27 13:32:27,18.6°,52.5%
2023-05-27 13:32:28,18.7°,53.3%
2023-05-27 13:32:29,18.5°,52.6%
2023-05-27 13:32:30,18.6°,52.9%
2023-05-27 13:32:31,18.7°,53.3%
2023-05-27 13:32:32,18.6°,53.1%
2023-05-27 13:32:33,18.7°,52.9%
2023-05-27 13:32:34,18.7°,53.1%
2023-05-27 13:32:35,18.8°,52.8%
2023-05-27 13:32:36,19.0°,52.8%
2023-05-27 13:32:37,19.0°,52.9%
2023-05-27 13:32:38,19.1°,52.9%
2023-05-27 13:32:39,18.9°,53.5%
2023-05-27 13:32:40,18.9°,52.7%
2023-05-27 13:32:41,19.0°,53.1%
2023-05-27 13:32:42,19.1°,53.5%
2023-05-27 13:32:43,19.0°,53.5%
2023-05-27 13:32:44,18.9°,53.2%
2023-05-27 13:32:45,18.9°,52.8%
2023-05-27 13:32:46,18.7°,53.1%
2023-05-27 13:32:47,18.7°,53.5%
2023-05-27 13:32:48,18.7°,52.6%
2023-05-27 13:32:49,18.8°,53.4%
2023-05-27 13:32:50,18.9°,52.9%
2023-05-27 13:32:51,19.1°,53.2%
2023-05-27 13:32:52,19.2°,53.5%
2023-05-27 13:32:53,19.4°,52.8%
2023-05-27 13:32:54,19.5°,52.6%
2023-05-27 13:32:55,19.3°,53.2%
2023-05-27 13:32:56,19.1°,53.1%
2023-05-27 13:32:57,19.0°,53.1%
2023-05-27 13:32:58,19.0°,53.5%
2023-05-27 13:32:59,19.1°,53.0%
2023-05-27 13:33:00,19.1°,53.1%
2023-05-27 13:33:01,19.2°,53.5%
2023-05-27 13:33:02,19.3°,53.0%
2023-05-27 13:33:03,19.4°,53.1%
2023-05-27 13:33:04,19.5°,53.1%
2023-05-27 13:33:05,19.6°,53.2%
2023-05-27 13:33:06,19.8°,52.7%
2023-05-27 13:33:07,19.9°,53.0%
2023-05-27 13:33:08,19.7°,53.2%
2023-05-27 13:33:09,19.6°,52.6%
2023-05-27 13:33:10,19.8°,53.4%
2023-05-27 13:33:11,19.6°,52.8%
2023-05-27 13:33:12,19.7°,53.5%
2023-05-27 13:33:13,19.9°,52.9%
2023-05-27 13:33:14,19.7°,52.8%
2023-05-27 13:33:15,19.6°,53.3%
2023-05-27 13:33:16,19.5°,52.9%
2023-05-27 13:33:17,19.6°,52.5%
2023-05-27 13:33:18,19.6°,52.7%
2023-05-27 13:33:19,19.5°,53.2%
2023-05-27 13:33:20,19.6°,53.1%
2023-05-27 13:33:21,19.6°,53.1%
2023-05-27 13:33:22,19.5°,52.9%
2023-05-27 13:33:23,19.6°,53.4%
2023-05-27 13:33:24,19.5°,53.3%
2023-05-27 13:33:25,19.7°,53.2%
2023-05-27 13:33:26,19.8°,52.8%
2023-05-27 13:33:27,19.6°,52.7%
2023-05-27 13:33:28,19.6°,53.0%
2023-05-27 13:33:29,19.8°,52.8%
2023-05-27 13:33:30,19.8°,52.6%
2023-05-27 13:33:31,19.7°,52.5%
2023-05-27 13:33:32,19.7°,52.8%
2023-05-27 13:33:33,19.5°,53.1%
2023-05-27 13:33:34,19.4°,53.3%
2023-05-27 13:33:35,19.5°,53.4%
2023-05-27 13:33:36,19.4°,52.7%
2023-05-27 13:33:37,19.4°,53.1%
2023-05-27 13:33:38,19.4°,53.4%
2023-05-27 13:33:39,19.4°,52.7%
2023-05-27 13:33:40,19.2°,53.4%
